Retailer Name,Year,Week,Manufacturer,Sector,Category,Brand,POS $ Sales,POS Unit Sales, Shelf Price ,Inventory Units On Hand
SuperMax Stores,2020,7/19/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $5,778.4 ",88,,374
SuperMax Stores,2020,7/12/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,460.6 ",33,,370
SuperMax Stores,2020,7/12/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $5,337.3 ",89,,3
SuperMax Stores,2020,7/12/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $7,432.2 ",64,,410
SuperMax Stores,2020,7/5/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,799.6 ",67,,699
SuperMax Stores,2020,7/5/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $1,570.0 ",18,,745
SuperMax Stores,2020,7/5/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $6,023.1 ",81,,244
SuperMax Stores,2020,6/28/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,408.6 ",20,,319
SuperMax Stores,2020,6/28/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $1,675.7 ",89,,572
SuperMax Stores,2020,6/28/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $5,877.8 ",11,,410
SuperMax Stores,2020,6/21/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,938.8 ",11,,41
SuperMax Stores,2020,6/21/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $1,503.7 ",18,,38
SuperMax Stores,2020,6/21/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $7,113.4 ",16,,602
SuperMax Stores,2020,6/14/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,808.3 ",88,,351
SuperMax Stores,2020,6/14/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $1,736.9 ",24,,456
SuperMax Stores,2020,6/14/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,646.7 ",45,,244
SuperMax Stores,2020,6/7/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $5,881.4 ",96,,606
SuperMax Stores,2020,6/7/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $5,233.8 ",35,,428
SuperMax Stores,2020,6/7/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,507.1 ",38,,75
SuperMax Stores,2020,5/31/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,105.9 ",76,,656
SuperMax Stores,2020,5/31/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $1,201.6 ",78,,645
SuperMax Stores,2020,5/31/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,685.4 ",34,,624
SuperMax Stores,2020,5/24/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $8,794.4 ",61,,639
SuperMax Stores,2020,5/24/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $2,450.7 ",20,,308
SuperMax Stores,2020,5/24/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $6,648.8 ",17,,679
SuperMax Stores,2020,5/17/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $9,958.7 ",66,,747
SuperMax Stores,2020,5/17/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $4,946.6 ",73,,198
SuperMax Stores,2020,5/17/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $7,350.7 ",16,,626
SuperMax Stores,2020,5/10/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $4,977.6 ",54, $2.08 ,408
SuperMax Stores,2020,5/10/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $7,984.1 ",6, $4.60 ,152
SuperMax Stores,2020,5/10/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $9,189.9 ",4, $3.27 ,432
SuperMax Stores,2020,5/3/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,310.5 ",68,,418
SuperMax Stores,2020,5/3/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $6,747.7 ",93,,370
SuperMax Stores,2020,5/3/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $2,572.8 ",87,,250
SuperMax Stores,2020,4/26/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,030.0 ",95,,648
SuperMax Stores,2020,4/26/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $3,579.7 ",48,,127
SuperMax Stores,2020,4/26/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $9,383.0 ",88,,231
SuperMax Stores,2020,4/19/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,306.9 ",7,,226
SuperMax Stores,2020,4/19/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $5,802.0 ",58,,511
SuperMax Stores,2020,4/19/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $7,725.4 ",14,,269
SuperMax Stores,2020,4/12/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $8,672.4 ",59,,283
SuperMax Stores,2020,4/12/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $7,187.7 ",36,,487
SuperMax Stores,2020,4/12/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,244.6 ",9,,709
SuperMax Stores,2020,4/5/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,715.9 ",10,,173
SuperMax Stores,2020,4/5/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi, $57.6 ,3,,49
SuperMax Stores,2020,4/5/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $2,105.3 ",27,,64
SuperMax Stores,2020,3/29/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $8,348.1 ",98,,531
SuperMax Stores,2020,3/29/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi, $742.9 ,47,,669
SuperMax Stores,2020,3/29/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $6,135.0 ",89,,67
SuperMax Stores,2020,3/22/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $9,446.9 ",9,,458
SuperMax Stores,2020,3/22/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $2,628.0 ",88,,74
SuperMax Stores,2020,3/22/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,313.6 ",20,,235
SuperMax Stores,2020,3/15/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,157.1 ",68,,93
SuperMax Stores,2020,3/15/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $2,347.3 ",80,,586
SuperMax Stores,2020,3/15/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $8,770.3 ",73,,634
SuperMax Stores,2020,3/8/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $2,275.5 ",27,,226
SuperMax Stores,2020,3/8/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $3,517.2 ",75,,229
SuperMax Stores,2020,3/8/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,420.1 ",11,,233
SuperMax Stores,2020,3/1/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $2,291.4 ",45,,289
SuperMax Stores,2020,3/1/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $8,826.8 ",39,,333
SuperMax Stores,2020,3/1/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,750.6 ",96,,396
SuperMax Stores,2020,2/23/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,278.5 ",16,,266
SuperMax Stores,2020,2/23/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $9,338.2 ",62,,690
SuperMax Stores,2020,2/23/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,405.4 ",75,,674
SuperMax Stores,2020,2/16/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,211.5 ",67,,233
SuperMax Stores,2020,2/16/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi, $755.0 ,33,,243
SuperMax Stores,2020,2/16/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,528.7 ",18,,562
SuperMax Stores,2020,2/9/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $5,705.9 ",98,,56
SuperMax Stores,2020,2/9/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $9,501.4 ",97,,32
SuperMax Stores,2020,2/9/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,643.2 ",1,,525
SuperMax Stores,2020,2/2/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,447.5 ",69,,690
SuperMax Stores,2020,2/2/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $6,412.9 ",47,,630
SuperMax Stores,2020,2/2/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi, $542.9 ,88,,562
SuperMax Stores,2020,1/26/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,162.3 ",7,,236
SuperMax Stores,2020,1/26/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $2,638.7 ",57,,238
SuperMax Stores,2020,1/26/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $2,438.5 ",15,,194
SuperMax Stores,2020,1/19/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,053.0 ",32,,177
SuperMax Stores,2020,1/19/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi, $585.0 ,19,,409
SuperMax Stores,2020,1/19/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,501.1 ",35,,396
SuperMax Stores,2020,1/12/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,488.6 ",5,,100
SuperMax Stores,2020,1/12/20,Acme Corp.,Home Care,Air Care,Me-Nakatomi," $8,226.8 ",94,,616
SuperMax Stores,2020,1/12/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $9,347.6 ",86,,491
SuperMax Stores,2020,1/5/20,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,404.3 ",48,,289
SuperMax Stores,2020,1/5/20,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $5,402.6 ",18,,103
SuperMax Stores,2019,12/29/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,248.5 ",63,,344
SuperMax Stores,2019,12/29/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,837.1 ",55,,426
SuperMax Stores,2019,12/22/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,116.3 ",18,,621
SuperMax Stores,2019,12/22/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $3,213.0 ",36,,209
SuperMax Stores,2019,12/15/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $4,696.9 ",41,,224
SuperMax Stores,2019,12/15/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,873.2 ",99,,598
SuperMax Stores,2019,12/8/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,670.7 ",82,,609
SuperMax Stores,2019,12/8/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $9,833.1 ",49,,287
SuperMax Stores,2019,12/1/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $2,238.3 ",29,,399
SuperMax Stores,2019,12/1/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi, $702.2 ,77,,559
SuperMax Stores,2019,11/24/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $2,371.4 ",82,,493
SuperMax Stores,2019,11/24/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,176.8 ",56,,57
SuperMax Stores,2019,11/17/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,167.6 ",30,,560
SuperMax Stores,2019,11/17/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,207.9 ",16,,643
SuperMax Stores,2019,11/10/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $9,281.2 ",36,,289
SuperMax Stores,2019,11/10/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,601.5 ",24,,336
SuperMax Stores,2019,11/3/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $2,468.5 ",2,,233
SuperMax Stores,2019,11/3/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi, $832.5 ,25,,106
SuperMax Stores,2019,10/27/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,835.3 ",23,,194
SuperMax Stores,2019,10/27/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $8,180.4 ",82,,412
SuperMax Stores,2019,10/20/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,393.2 ",93,,661
SuperMax Stores,2019,10/20/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,917.5 ",98,,591
SuperMax Stores,2019,10/13/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,507.2 ",89,,447
SuperMax Stores,2019,10/13/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $8,414.6 ",15,,347
SuperMax Stores,2019,10/6/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $1,685.9 ",11,,412
SuperMax Stores,2019,10/6/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $8,896.2 ",11,,17
SuperMax Stores,2019,9/29/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,711.3 ",14,,508
SuperMax Stores,2019,9/29/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $6,973.2 ",21,,252
SuperMax Stores,2019,9/22/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $7,121.8 ",64,,115
SuperMax Stores,2019,9/22/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $1,724.0 ",66,,313
SuperMax Stores,2019,9/15/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $6,164.5 ",15,,341
SuperMax Stores,2019,9/15/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $7,452.8 ",39,,525
SuperMax Stores,2019,9/8/19,Acme Corp.,Home Care,Air Care,Glad-Acme Corp.," $3,709.2 ",8,,603
SuperMax Stores,2019,9/8/19,Acme Corp.,Home Care,Dish Care,Me-Nakatomi," $4,189.8 ",76,,107
SuperMax Stores,2021,11/28/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,891.5 ",51, $6.61 ,229
SuperMax Stores,2021,11/28/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $5,754.9 ",11, $9.45 ,105
SuperMax Stores,2021,11/21/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp., $554.8 ,55, $6.58 ,103
SuperMax Stores,2021,11/21/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,420.4 ",74, $9.34 ,493
SuperMax Stores,2021,11/14/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,067.4 ",57, $6.59 ,280
SuperMax Stores,2021,11/14/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $8,390.5 ",10, $9.34 ,633
SuperMax Stores,2021,11/7/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,473.6 ",5, $6.63 ,661
SuperMax Stores,2021,11/7/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $6,922.4 ",34, $9.34 ,26
SuperMax Stores,2021,10/31/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,217.5 ",21, $6.78 ,680
SuperMax Stores,2021,10/31/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $9,939.7 ",97, $9.34 ,57
SuperMax Stores,2021,10/24/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,154.5 ",97, $6.80 ,135
SuperMax Stores,2021,10/24/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $6,072.3 ",92, $9.34 ,63
SuperMax Stores,2021,10/17/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,335.9 ",16, $7.08 ,573
SuperMax Stores,2021,10/17/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $9,362.9 ",49, $9.40 ,364
SuperMax Stores,2021,10/10/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,288.3 ",88, $7.37 ,678
SuperMax Stores,2021,10/10/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,042.5 ",3, $9.63 ,329
SuperMax Stores,2021,10/3/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,144.6 ",37, $7.40 ,12
SuperMax Stores,2021,10/3/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,904.4 ",11, $9.65 ,383
SuperMax Stores,2021,9/26/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $7,599.6 ",43, $7.51 ,741
SuperMax Stores,2021,9/26/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,756.3 ",81, $9.68 ,389
SuperMax Stores,2021,9/19/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,966.8 ",69, $8.91 ,739
SuperMax Stores,2021,9/19/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $2,324.5 ",4, $9.84 ,164
SuperMax Stores,2021,9/12/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $8,713.3 ",56, $10.44 ,268
SuperMax Stores,2021,9/12/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,832.8 ",65, $10.15 ,275
SuperMax Stores,2021,9/5/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $8,435.8 ",63, $10.43 ,732
SuperMax Stores,2021,9/5/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,582.5 ",19, $10.15 ,699
SuperMax Stores,2021,8/29/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,344.4 ",39, $10.52 ,200
SuperMax Stores,2021,8/29/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,823.2 ",57, $10.17 ,582
SuperMax Stores,2021,8/22/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,667.9 ",98, $10.63 ,750
SuperMax Stores,2021,8/22/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,553.5 ",27, $10.28 ,711
SuperMax Stores,2021,8/15/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,983.9 ",53, $10.56 ,28
SuperMax Stores,2021,8/15/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,396.5 ",79, $10.25 ,63
SuperMax Stores,2021,8/8/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,991.3 ",54, $10.54 ,655
SuperMax Stores,2021,8/8/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,932.7 ",1, $10.21 ,210
SuperMax Stores,2021,8/1/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,604.0 ",28, $10.53 ,632
SuperMax Stores,2021,8/1/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $5,753.3 ",39, $10.20 ,226
SuperMax Stores,2021,7/25/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,114.0 ",7, $10.51 ,589
SuperMax Stores,2021,7/25/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,414.8 ",86, $10.18 ,660
SuperMax Stores,2021,7/18/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $1,224.6 ",41, $10.52 ,232
SuperMax Stores,2021,7/18/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $9,398.8 ",22, $10.12 ,417
SuperMax Stores,2021,7/11/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,865.2 ",34, $10.50 ,94
SuperMax Stores,2021,7/11/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $8,115.7 ",99, $8.23 ,658
SuperMax Stores,2021,7/4/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $4,824.3 ",76, $10.42 ,392
SuperMax Stores,2021,7/4/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $6,528.5 ",12, $10.01 ,386
SuperMax Stores,2021,6/27/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,390.3 ",40, $10.22 ,42
SuperMax Stores,2021,6/27/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz, $370.5 ,90, $9.90 ,144
SuperMax Stores,2021,6/20/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,639.2 ",27, $10.20 ,553
SuperMax Stores,2021,6/20/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $1,447.3 ",43, $9.74 ,463
SuperMax Stores,2021,6/13/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,752.7 ",41, $10.18 ,730
SuperMax Stores,2021,6/13/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $2,765.7 ",66, $9.44 ,260
SuperMax Stores,2021,6/6/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp., $58.8 ,5, $10.16 ,374
SuperMax Stores,2021,6/6/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,343.9 ",21, $9.15 ,353
SuperMax Stores,2021,5/30/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,401.6 ",33, $8.93 ,356
SuperMax Stores,2021,5/30/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp., $358.9 ,41, $10.15 ,159
SuperMax Stores,2021,5/23/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $1,716.1 ",4, $8.63 ,123
SuperMax Stores,2021,5/23/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,538.3 ",77, $10.13 ,407
SuperMax Stores,2021,5/16/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $2,970.0 ",20, $8.04 ,102
SuperMax Stores,2021,5/16/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $7,524.6 ",3, $10.17 ,449
SuperMax Stores,2021,5/9/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $9,448.9 ",30, $8.01 ,608
SuperMax Stores,2021,5/9/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $1,312.6 ",23, $10.14 ,520
SuperMax Stores,2021,5/2/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $4,614.4 ",62, $6.63 ,379
SuperMax Stores,2021,5/2/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $4,337.0 ",99, $8.95 ,494
SuperMax Stores,2021,4/25/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,502.5 ",66, $6.13 ,41
SuperMax Stores,2021,4/25/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,976.4 ",58, $8.92 ,227
SuperMax Stores,2021,4/18/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $1,626.6 ",24, $8.89 ,410
SuperMax Stores,2021,4/18/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $9,132.2 ",45, $5.86 ,258
SuperMax Stores,2021,4/11/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $4,587.7 ",59, $8.85 ,258
SuperMax Stores,2021,4/11/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $8,354.9 ",21, $4.57 ,250
SuperMax Stores,2021,4/4/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,307.2 ",91, $8.94 ,272
SuperMax Stores,2021,4/4/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz, $6.4 ,58, $9.24 ,509
SuperMax Stores,2021,3/28/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $4,997.6 ",30, $8.81 ,279
SuperMax Stores,2021,3/28/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $6,082.8 ",36, $2.14 ,174
SuperMax Stores,2021,3/21/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $6,067.2 ",1, $8.79 ,177
SuperMax Stores,2021,3/21/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,557.8 ",85, $2.13 ,11
SuperMax Stores,2021,3/14/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $7,811.6 ",51, $8.73 ,88
SuperMax Stores,2021,3/14/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,518.4 ",13, $2.09 ,410
SuperMax Stores,2021,3/7/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,138.0 ",86, $8.72 ,583
SuperMax Stores,2021,3/7/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $5,438.3 ",63, $2.09 ,594
SuperMax Stores,2021,2/28/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $4,842.2 ",51, $8.71 ,684
SuperMax Stores,2021,2/28/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $6,768.5 ",35, $2.09 ,299
SuperMax Stores,2021,2/21/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $8,917.7 ",42, $8.68 ,264
SuperMax Stores,2021,2/21/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz, $762.1 ,77, $2.10 ,78
SuperMax Stores,2021,2/14/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,609.5 ",45, $8.66 ,660
SuperMax Stores,2021,2/14/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $2,885.0 ",11, $2.09 ,452
SuperMax Stores,2021,2/7/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,484.7 ",39, $8.62 ,716
SuperMax Stores,2021,2/7/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $5,951.7 ",72, $2.05 ,554
SuperMax Stores,2021,1/31/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $3,621.5 ",34,,24
SuperMax Stores,2021,1/31/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz, $515.6 ,14,,501
SuperMax Stores,2021,1/24/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $2,195.4 ",32,,611
SuperMax Stores,2021,1/24/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $8,765.0 ",6,,56
SuperMax Stores,2021,1/17/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $7,793.7 ",56,,181
SuperMax Stores,2021,1/17/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $3,095.3 ",49,,532
SuperMax Stores,2021,1/10/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $5,351.3 ",91,,222
SuperMax Stores,2021,1/10/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $5,710.2 ",72,,371
SuperMax Stores,2021,1/3/21,123 Inc,Family Care,Bath Tissue,Scott-Soylent Corp.," $7,875.1 ",9,,391
SuperMax Stores,2021,1/3/21,123 Inc,Family Care,Bath Tissue,Cottone-Frobozz," $7,695.5 ",82,,636
SuperMax Stores,2021,11/28/21,BlankSFO,Home Care,Dish Care,Great V-Globex," $4,290.9 ",90, $2.28 ,710
SuperMax Stores,2021,11/21/21,BlankSFO,Home Care,Dish Care,Great V-Globex," $6,398.7 ",100, $2.28 ,633
